row_id,row_name,lot_item_id01,lot_item_id02,lot_item_id03,lot_item_id04,lot_item_id05,lot_item_id06,lot_item_id07,lot_item_id08,lot_item_category01,lot_item_category02,lot_item_category03,lot_item_category04,lot_item_category05,lot_item_category06,lot_item_category07,lot_item_category08,lot_item_base_point01,lot_item_base_point02,lot_item_base_point03,lot_item_base_point04,lot_item_base_point05,lot_item_base_point06,lot_item_base_point07,lot_item_base_point08,cumulate_lot_point01,cumulate_lot_point02,cumulate_lot_point03,cumulate_lot_point04,cumulate_lot_point05,cumulate_lot_point06,cumulate_lot_point07,cumulate_lot_point08,get_item_flag_id01,get_item_flag_id02,get_item_flag_id03,get_item_flag_id04,get_item_flag_id05,get_item_flag_id06,get_item_flag_id07,get_item_flag_id08,get_item_flag_id,cumulate_num_flag_id,cumulate_num_max,lot_item_rarity,lot_item_num01,lot_item_num02,lot_item_num03,lot_item_num04,lot_item_num05,lot_item_num06,lot_item_num07,lot_item_num08,bits_92,bits_93,game_clear_offset,bits_95,end_padding,extra_hex
1121010501,�,1120200,2004201,2004202,2004203,0,0,0,0,7,7,7,7,0,0,0,0,700,50,100,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,0,0,-1,1,00000000000000000000000000000000000000000000000000000000000000000000781e0000781e0000781e0000781e000000000000000000000000000000000000,ffffffffffffffff
1121010502,�,1120200,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,1,0,-1,1,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1121010503,�,1120200,0,10100,0,0,0,0,0,7,0,1,0,0,0,0,0,450,500,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0,0,5,0,-1,1,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1121010504,�,1120200,7120001,7120002,7120003,7120008,0,0,0,7,7,7,7,7,0,0,0,428,600,350,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,0,0,0,24,0,-1,1,0000781e0000781e0000781e0000781e0000781e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1121010505,�,1120200,2004251,2004252,2004253,0,0,0,0,7,7,7,7,0,0,0,0,700,50,100,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,0,0,-1,1,0000781e0000781e0000781e0000781e0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1121011000,�,1121200,7120501,7120502,7120503,0,0,0,0,7,7,7,7,0,0,0,0,428,600,350,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,8,0,-1,1,00000000000000000000000000000000000000000000000000000000000000000000781e0000781e0000781e0000781e000000000000000000000000000000000000,ffffffffffffffff
1121011001,�,1121200,2004201,2004202,2004203,0,0,0,0,7,7,7,7,0,0,0,0,700,50,100,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,0,0,-1,1,00000000000000000000000000000000000000000000000000000000000000000000781e0000781e0000781e0000781e000000000000000000000000000000000000,ffffffffffffffff
1121011002,�,1121200,0,10100,0,0,0,0,0,7,0,1,0,0,0,0,0,175,800,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0,0,5,0,-1,1,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1121011003,�,1121200,7120501,7120502,7120503,7120508,0,0,0,7,7,7,7,7,0,0,0,428,600,350,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,0,0,0,24,0,-1,1,0000781e0000781e0000781e0000781e0000781e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1121011004,�,1121200,2004251,2004252,2004253,0,0,0,0,7,7,7,7,0,0,0,0,700,50,100,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,0,0,-1,1,0000781e0000781e0000781e0000781e0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1121011500,�,1121200,7120501,7120502,7120503,0,0,0,0,7,7,7,7,0,0,0,0,428,600,350,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,8,0,-1,1,00000000000000000000000000000000000000000000000000000000000000000000781e0000781e0000781e0000781e000000000000000000000000000000000000,ffffffffffffffff
1121011501,�,1121200,2004201,2004202,2004203,0,0,0,0,7,7,7,7,0,0,0,0,700,50,100,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,0,0,-1,1,00000000000000000000000000000000000000000000000000000000000000000000781e0000781e0000781e0000781e000000000000000000000000000000000000,ffffffffffffffff
1121011502,�,1121200,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,1,0,-1,1,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1121011503,�,1121200,0,10100,0,0,0,0,0,7,0,1,0,0,0,0,0,450,500,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0,0,5,0,-1,1,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1121011504,�,1121200,7120501,7120502,7120503,7120508,0,0,0,7,7,7,7,7,0,0,0,428,600,350,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,0,0,0,24,0,-1,1,0000781e0000781e0000781e0000781e0000781e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1121011505,�,1121200,2004251,2004252,2004253,0,0,0,0,7,7,7,7,0,0,0,0,700,50,100,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,0,0,-1,1,0000781e0000781e0000781e0000781e0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1121012000,�,1122200,7120601,7120602,7120603,0,0,0,0,7,7,7,7,0,0,0,0,428,600,350,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,8,0,-1,1,00000000000000000000000000000000000000000000000000000000000000000000781e0000781e0000781e0000781e000000000000000000000000000000000000,ffffffffffffffff
1121012001,�,1122200,2004201,2004202,2004203,0,0,0,0,7,7,7,7,0,0,0,0,700,50,100,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,0,0,-1,1,00000000000000000000000000000000000000000000000000000000000000000000781e0000781e0000781e0000781e000000000000000000000000000000000000,ffffffffffffffff
1121012002,�,1122200,0,10100,0,0,0,0,0,7,0,1,0,0,0,0,0,175,800,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0,0,5,0,-1,1,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1121012003,�,1122200,7120601,7120602,7120603,7120608,0,0,0,7,7,7,7,7,0,0,0,428,600,350,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,0,0,0,24,0,-1,1,0000781e0000781e0000781e0000781e0000781e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1121012004,�,1122200,2004251,2004252,2004253,0,0,0,0,7,7,7,7,0,0,0,0,700,50,100,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,0,0,-1,1,0000781e0000781e0000781e0000781e0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1121012500,�,1122200,7120601,7120602,7120603,0,0,0,0,7,7,7,7,0,0,0,0,428,600,350,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,8,0,-1,1,00000000000000000000000000000000000000000000000000000000000000000000781e0000781e0000781e0000781e000000000000000000000000000000000000,ffffffffffffffff
1121012501,�,1122200,2004201,2004202,2004203,0,0,0,0,7,7,7,7,0,0,0,0,700,50,100,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,0,0,-1,1,00000000000000000000000000000000000000000000000000000000000000000000781e0000781e0000781e0000781e000000000000000000000000000000000000,ffffffffffffffff
1121012502,�,1122200,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,1,0,-1,1,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1121012503,�,1122200,0,10100,0,0,0,0,0,7,0,1,0,0,0,0,0,450,500,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0,0,5,0,-1,1,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1121012504,�,1122200,7120601,7120602,7120603,7120608,0,0,0,7,7,7,7,7,0,0,0,428,600,350,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,0,0,0,24,0,-1,1,0000781e0000781e0000781e0000781e0000781e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1121012505,�,1122200,2004251,2004252,2004253,0,0,0,0,7,7,7,7,0,0,0,0,700,50,100,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,0,0,-1,1,0000781e0000781e0000781e0000781e0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1121020000,�,1121200,7120501,7120502,7120503,0,0,0,0,7,7,7,7,0,0,0,0,428,600,350,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,8,0,-1,1,00000000000000000000000000000000000000000000000000000000000000000000781e0000781e0000781e0000781e000000000000000000000000000000000000,ffffffffffffffff
1121020001,�,1121200,2004201,2004202,2004203,0,0,0,0,7,7,7,7,0,0,0,0,700,50,100,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,0,0,-1,1,00000000000000000000000000000000000000000000000000000000000000000000781e0000781e0000781e0000781e000000000000000000000000000000000000,ffffffffffffffff
1121020002,�,1121200,0,10100,0,0,0,0,0,7,0,1,0,0,0,0,0,175,800,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0,0,5,0,-1,1,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1121020003,�,1121200,7120501,7120502,7120503,7120508,0,0,0,7,7,7,7,7,0,0,0,428,600,350,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,0,0,0,24,0,-1,1,0000781e0000781e0000781e0000781e0000781e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1121020004,�,1121200,2004251,2004252,2004253,0,0,0,0,7,7,7,7,0,0,0,0,700,50,100,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,0,0,-1,1,0000781e0000781e0000781e0000781e0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1121020500,�,1121200,7120501,7120502,7120503,0,0,0,0,7,7,7,7,0,0,0,0,428,600,350,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,8,0,-1,1,00000000000000000000000000000000000000000000000000000000000000000000781e0000781e0000781e0000781e000000000000000000000000000000000000,ffffffffffffffff
1121020501,�,1121200,2004201,2004202,2004203,0,0,0,0,7,7,7,7,0,0,0,0,700,50,100,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,0,0,-1,1,00000000000000000000000000000000000000000000000000000000000000000000781e0000781e0000781e0000781e000000000000000000000000000000000000,ffffffffffffffff
1121020502,�,1121200,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,1,0,-1,1,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1121020503,�,1121200,0,10100,0,0,0,0,0,7,0,1,0,0,0,0,0,450,500,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0,0,5,0,-1,1,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1121020504,�,1121200,7120501,7120502,7120503,7120508,0,0,0,7,7,7,7,7,0,0,0,428,600,350,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,0,0,0,24,0,-1,1,0000781e0000781e0000781e0000781e0000781e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1121020505,�,1121200,2004251,2004252,2004253,0,0,0,0,7,7,7,7,0,0,0,0,700,50,100,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,0,0,-1,1,0000781e0000781e0000781e0000781e0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1121021000,�,1121200,7120501,7120502,7120503,0,0,0,0,7,7,7,7,0,0,0,0,428,600,350,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,8,0,-1,1,00000000000000000000000000000000000000000000000000000000000000000000781e0000781e0000781e0000781e000000000000000000000000000000000000,ffffffffffffffff
1121021001,�,1121200,2004201,2004202,2004203,0,0,0,0,7,7,7,7,0,0,0,0,700,50,100,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,0,0,-1,1,00000000000000000000000000000000000000000000000000000000000000000000781e0000781e0000781e0000781e000000000000000000000000000000000000,ffffffffffffffff
1121021002,�,1121200,0,10100,0,0,0,0,0,7,0,1,0,0,0,0,0,175,800,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0,0,5,0,-1,1,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1121021003,�,1121200,7120501,7120502,7120503,7120508,0,0,0,7,7,7,7,7,0,0,0,428,600,350,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,0,0,0,24,0,-1,1,0000781e0000781e0000781e0000781e0000781e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1121021004,�,1121200,2004251,2004252,2004253,0,0,0,0,7,7,7,7,0,0,0,0,700,50,100,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,0,0,-1,1,0000781e0000781e0000781e0000781e0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1121021500,�,1121200,7120501,7120502,7120503,0,0,0,0,7,7,7,7,0,0,0,0,428,600,350,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,8,0,-1,1,00000000000000000000000000000000000000000000000000000000000000000000781e0000781e0000781e0000781e000000000000000000000000000000000000,ffffffffffffffff
1121021501,�,1121200,2004201,2004202,2004203,0,0,0,0,7,7,7,7,0,0,0,0,700,50,100,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,0,0,-1,1,00000000000000000000000000000000000000000000000000000000000000000000781e0000781e0000781e0000781e000000000000000000000000000000000000,ffffffffffffffff
1121021502,�,1121200,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,1,0,-1,1,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1121021503,�,1121200,0,10100,0,0,0,0,0,7,0,1,0,0,0,0,0,450,500,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0,0,5,0,-1,1,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1121021504,�,1121200,7120501,7120502,7120503,7120508,0,0,0,7,7,7,7,7,0,0,0,428,600,350,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,0,0,0,24,0,-1,1,0000781e0000781e0000781e0000781e0000781e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1121021505,�,1121200,2004251,2004252,2004253,0,0,0,0,7,7,7,7,0,0,0,0,700,50,100,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,0,0,-1,1,0000781e0000781e0000781e0000781e0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1125000000,�,2005001,2005002,0,0,0,0,0,0,7,7,0,0,0,0,0,0,700,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,-1,1,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1125000001,�,2005001,2005002,0,0,0,0,0,0,7,7,0,0,0,0,0,0,700,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,-1,1,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1125000002,�,2005001,2005002,0,0,0,0,0,0,7,7,0,0,0,0,0,0,700,300,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,3,0,-1,1,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1125000500,�,2005001,2005002,0,0,0,0,0,0,7,7,0,0,0,0,0,0,700,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,-1,1,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1125000501,�,2005001,2005002,0,0,0,0,0,0,7,7,0,0,0,0,0,0,700,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,-1,1,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1125000502,�,2005001,2005002,0,0,0,0,0,0,7,7,0,0,0,0,0,0,700,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,-1,1,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1125100000,�,2005001,2005002,0,0,0,0,0,0,7,7,0,0,0,0,0,0,400,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,-1,1,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1125100001,�,2005001,2005002,0,0,0,0,0,0,7,7,0,0,0,0,0,0,400,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,-1,1,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1125100002,�,2005001,2005002,0,0,0,0,0,0,7,7,0,0,0,0,0,0,400,600,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,3,0,-1,1,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1125100500,�,2005001,2005002,0,0,0,0,0,0,7,7,0,0,0,0,0,0,400,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,-1,1,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1125100501,�,2005001,2005002,0,0,0,0,0,0,7,7,0,0,0,0,0,0,400,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,-1,1,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1125100502,�,2005001,2005002,0,0,0,0,0,0,7,7,0,0,0,0,0,0,400,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,-1,1,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1127000000,�,1120200,7120001,7120002,7120003,0,0,0,0,7,7,7,7,0,0,0,0,428,600,350,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,8,0,-1,1,00000000000000000000000000000000000000000000000000000000000000000000781e0000781e0000781e0000781e000000000000000000000000000000000000,ffffffffffffffff
1127000001,�,1120200,0,2004201,2004202,2004203,0,0,0,7,0,7,7,7,0,0,0,350,500,25,50,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,0,0,0,1,0,-1,1,00000000000000000000000000000000000000000000000000000000000000000000781e0000781e0000781e0000781e0000781e0000000000000000000000000000,ffffffffffffffff
1127000002,�,1120200,0,10100,0,0,0,0,0,7,0,1,0,0,0,0,0,175,800,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0,0,5,0,-1,1,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1127000003,�,1120200,7120001,7120002,7120003,7120008,0,0,0,7,7,7,7,7,0,0,0,428,600,350,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,0,0,0,24,0,-1,1,0000781e0000781e0000781e0000781e0000781e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1127000004,�,1120200,0,2004251,2004252,2004253,0,0,0,7,0,7,7,7,0,0,0,350,500,25,50,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,0,0,0,1,0,-1,1,0000781e0000781e0000781e0000781e0000781e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1127000500,�,1120200,7120001,7120002,7120003,0,0,0,0,7,7,7,7,0,0,0,0,428,600,350,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,8,0,-1,1,00000000000000000000000000000000000000000000000000000000000000000000781e0000781e0000781e0000781e000000000000000000000000000000000000,ffffffffffffffff
1127000501,�,1120200,2004201,2004202,2004203,0,0,0,0,7,7,7,7,0,0,0,0,700,50,100,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,0,0,-1,1,00000000000000000000000000000000000000000000000000000000000000000000781e0000781e0000781e0000781e000000000000000000000000000000000000,ffffffffffffffff
1127000502,�,1120200,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,1,0,-1,1,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1127000503,�,1120200,0,10100,0,0,0,0,0,7,0,1,0,0,0,0,0,450,500,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0,0,5,0,-1,1,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1127000504,�,1120200,7120001,7120002,7120003,7120008,0,0,0,7,7,7,7,7,0,0,0,428,600,350,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,0,0,0,24,0,-1,1,0000781e0000781e0000781e0000781e0000781e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
1127000505,�,1120200,2004251,2004252,2004253,0,0,0,0,7,7,7,7,0,0,0,0,700,50,100,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,0,0,-1,1,0000781e0000781e0000781e0000781e0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffffffffffffffff
