row_id,row_name,bits_0,disable_param_reserve2,ref_id_default,sfx_variation_id,weight,basic_price,sell_value,behavior_id,replace_item_id,sort_id,appearance_replace_item_id,yes_no_dialog_message_id,use_enable_sp_effect_type,pot_group_id,pad,icon_id,model_id,shop_lv,comp_trophy_sed_id,trophy_seq_id,max_num,consume_hero_point,over_dexterity,goods_type,ref_category,sp_effect_category,unknown_0x40,goods_use_anim,opme_menu_type,use_limit_category,replace_category,reserve4,bits_48,bits_49,bits_4a,sync_num_vary_id,ref_id_1,ref_virtual_wep_id,vagrant_item_lot_id,vagrant_bonus_ene_drop_item_lot_id,vagrant_item_ene_drop_item_lot_id,cast_sfx_id,fire_sfx_id,effect_sfx_id,bits_6c,supple_type,auto_replenish_type,bits_6f,max_repository_num,sort_group_id,bits_73,sale_value,rarity,use_limit_summon_buddy,use_limit_sp_effect_type,ai_use_judge_id,consume_mp,consume_hp,reinforce_goods_id,reinforce_material_id,reinforce_price,use_level_vow_type0,use_level_vow_type1,use_level_vow_type2,use_level_vow_type3,use_level_vow_type4,use_level_vow_type5,use_level_vow_type6,use_level_vow_type7,use_level_vow_type8,use_level_vow_type9,use_level_vow_type10,use_level_vow_type11,use_level_vow_type12,use_level_vow_type13,use_level_vow_type14,use_level_vow_type15,use_level,reserve5,item_get_tutorial_flag_id,character_init_id,bullet_id,unknown_3,reserve3,extra_hex
8000,�,1,000000,-1,-1,0.0,0,-1,0,-1,1200,-1,-1,0,0,00,228,0,-1,-1,-1,2,0,50,2,0,0,255,0,0,0,0,0000,144,16,8,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,67,0,90,1,0,2,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
8005,�,0,000000,-1,-1,0.0,0,-1,0,-1,1205,-1,-1,0,0,00,685,0,-1,-1,-1,1,0,50,2,0,0,255,0,0,0,0,0000,144,16,8,0,-1,-1,-1,540165,540166,-1,-1,-1,1,0,0,67,0,90,1,0,3,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,9c180000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
8500,�,1,000000,-1,-1,0.0,0,-1,0,-1,30000,-1,-1,0,0,00,250,0,-1,-1,-1,1,0,50,2,0,0,255,0,0,0,0,0000,144,16,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,100,1,0,9,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9000,�,1,000000,-1,-1,0.0,0,-1,0,-1,990120,-1,-1,0,0,00,7000,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9001,�,0,000000,-1,-1,0.0,0,-1,0,-1,990200,-1,-1,0,0,00,7001,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9002,�,1,000000,-1,-1,0.0,0,-1,0,-1,990130,-1,-1,0,0,00,7002,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9003,�,0,000000,-1,-1,0.0,0,-1,0,-1,990400,-1,-1,0,0,00,7003,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9004,�,0,000000,-1,-1,0.0,0,-1,0,-1,990410,-1,-1,0,0,00,7004,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9005,�,0,000000,-1,-1,0.0,0,-1,0,-1,990510,-1,-1,0,0,00,7005,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9006,�,0,000000,-1,-1,0.0,0,-1,0,-1,990220,-1,-1,0,0,00,7006,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9007,�,1,000000,-1,-1,0.0,0,-1,0,-1,990040,-1,-1,0,0,00,7007,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9008,�,1,000000,-1,-1,0.0,0,-1,0,-1,990060,-1,-1,0,0,00,7008,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9009,�,0,000000,-1,-1,0.0,0,-1,0,-1,990210,-1,-1,0,0,00,7009,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9010,�,0,000000,-1,-1,0.0,0,-1,0,-1,990300,-1,-1,0,0,00,7010,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9011,�,1,000000,-1,-1,0.0,0,-1,0,-1,990000,-1,-1,0,0,00,7011,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9012,�,1,000000,-1,-1,0.0,0,-1,0,-1,990010,-1,-1,0,0,00,7012,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9013,�,1,000000,-1,-1,0.0,0,-1,0,-1,990020,-1,-1,0,0,00,7013,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9014,�,1,000000,-1,-1,0.0,0,-1,0,-1,990050,-1,-1,0,0,00,7014,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9015,�,1,000000,-1,-1,1.0,0,0,0,-1,990030,-1,-1,0,0,00,7015,0,0,-1,-1,0,0,0,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,-1,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9016,�,0,000000,-1,-1,0.0,0,-1,0,-1,990320,-1,-1,0,0,00,7016,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9017,�,1,000000,-1,-1,0.0,0,-1,0,-1,990100,-1,-1,0,0,00,7017,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9018,�,0,000000,-1,-1,0.0,0,-1,0,-1,990430,-1,-1,0,0,00,7018,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9019,�,0,000000,-1,-1,0.0,0,-1,0,-1,990520,-1,-1,0,0,00,7019,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9020,�,1,000000,-1,-1,0.0,0,-1,0,-1,990110,-1,-1,0,0,00,7020,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9021,�,0,000000,-1,-1,0.0,0,-1,0,-1,990310,-1,-1,0,0,00,7021,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9022,�,1,000000,-1,-1,0.0,0,-1,0,-1,990140,-1,-1,0,0,00,7022,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9023,�,0,000000,-1,-1,0.0,0,-1,0,-1,990470,-1,-1,0,0,00,7023,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9024,�,0,000000,-1,-1,0.0,0,-1,0,-1,990270,-1,-1,0,0,00,7024,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9026,�,1,000000,-1,-1,0.0,0,-1,0,-1,990070,-1,-1,0,0,00,7026,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9027,�,1,000000,-1,-1,0.0,0,-1,0,-1,990080,-1,-1,0,0,00,7027,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9028,�,1,000000,-1,-1,0.0,0,-1,0,-1,990090,-1,-1,0,0,00,7028,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9029,�,0,000000,-1,-1,0.0,0,-1,0,-1,990230,-1,-1,0,0,00,7029,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9030,�,0,000000,-1,-1,0.0,0,-1,0,-1,990330,-1,-1,0,0,00,7030,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9031,�,0,000000,-1,-1,0.0,0,-1,0,-1,990420,-1,-1,0,0,00,7031,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9032,�,0,000000,-1,-1,0.0,0,-1,0,-1,990440,-1,-1,0,0,00,7032,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9033,�,0,000000,-1,-1,0.0,0,-1,0,-1,990240,-1,-1,0,0,00,7033,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9034,�,0,000000,-1,-1,0.0,0,-1,0,-1,990250,-1,-1,0,0,00,7034,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9035,�,0,000000,-1,-1,0.0,0,-1,0,-1,990260,-1,-1,0,0,00,7035,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9036,�,0,000000,-1,-1,0.0,0,-1,0,-1,990450,-1,-1,0,0,00,7036,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9037,�,0,000000,-1,-1,0.0,0,-1,0,-1,990530,-1,-1,0,0,00,7037,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9039,�,0,000000,-1,-1,0.0,0,-1,0,-1,990540,-1,-1,0,0,00,7039,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9040,�,0,000000,-1,-1,0.0,0,-1,0,-1,990500,-1,-1,0,0,00,7040,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9041,�,0,000000,-1,-1,0.0,0,-1,0,-1,990340,-1,-1,0,0,00,7041,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9042,�,0,000000,-1,-1,0.0,0,-1,0,-1,990460,-1,-1,0,0,00,7042,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9043,�,0,000000,-1,-1,0.0,0,-1,0,-1,990350,-1,-1,0,0,00,7043,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9045,�,0,000000,-1,-1,0.0,0,-1,0,-1,990360,-1,-1,0,0,00,7046,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9046,�,0,000000,-1,-1,0.0,0,-1,0,-1,990370,-1,-1,0,0,00,7047,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9047,�,0,000000,-1,-1,0.0,0,-1,0,-1,990480,-1,-1,0,0,00,7048,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9048,�,0,000000,-1,-1,0.0,0,-1,0,-1,990550,-1,-1,0,0,00,7049,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9060,�,0,000000,-1,-1,0.0,0,-1,0,-1,990700,-1,-1,0,0,00,7060,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9061,�,0,000000,-1,-1,0.0,0,-1,0,-1,990710,-1,-1,0,0,00,7061,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9062,�,0,000000,-1,-1,0.0,0,-1,0,-1,990750,-1,-1,0,0,00,7062,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
9063,�,0,000000,-1,-1,0.0,0,-1,0,-1,990720,-1,-1,0,0,00,7063,0,-1,-1,-1,1,0,50,24,0,0,255,0,0,0,0,0000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,65,0,250,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff00,0,-1,-1,-1,00000000ffffffffffffffff,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000
